Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/14  05:00:00,119.754211028,0.0,0.0,0.0,43.513341876,52.539744,4.85426,0.0,4.83426,0.02
 03/14  06:00:00,213.743584875,73.3985330113,20.3480176008,0.0,43.513341876,53.238744,435.010192871,430.155932871,4.83426,0.02
 03/14  07:00:00,385.927711629,73.3985330113,18.5934106578,0.0,220.879908,53.238744,375.098047191,352.797330416,4.83426,17.4664567754
 03/14  08:00:00,471.431865492,73.3985330113,26.4134458167,0.0,220.879908,145.652643033,275.743039929,213.156889932,36.25695,26.3291999974
 03/14  09:00:00,496.350023451,73.4379519774,50.7721917837,0.0,220.879908,145.652643033,228.536921408,156.888778199,36.25695,35.3911932091
 03/14  10:00:00,553.652540185,73.6943824254,101.0541002,0.0,220.879908,151.653867033,147.376358748,72.4577418328,48.3426,26.5760169155
 03/14  11:00:00,631.797914594,74.0851445253,177.004453002,0.0,220.879908,151.653867033,86.3674609622,2.49198241303,48.3426,35.5328785492
 03/14  12:00:00,771.794201993,75.1370511964,315.572635503,0.0,220.879908,151.653867033,92.8565536748,0.0,48.3426,44.5139536748
 03/14  13:00:00,824.614137637,75.4879426984,373.648002696,0.0,220.879908,145.652643033,59.8399136845,0.0132841348597,24.1713,35.6553295497
 03/14  14:00:00,821.126137742,75.9779851625,369.964518425,0.0,220.879908,145.652643033,59.5743214142,0.0,24.1713,35.4030214142
 03/14  15:00:00,875.802984787,76.7016445282,431.59194481,0.0,220.879908,137.835547516,31.4294098583,0.00483659171953,4.83426,26.5903132666
 03/14  16:00:00,895.263176123,75.3882988304,457.314670429,0.0,220.879908,133.019064,31.2699266639,0.00998680980551,4.83426,26.425679854
